"_id_transferencias","class","data.co2","data.humidity","data.room_temp","data.surf_temp","hub","node","time"
"636163cf3736f2c2b990cbd0","4405","","42.40","21.70","19.71","000FF001","131334","2022-11-01T19:22:07.291675"
"636163d83736f2c2b990cbd1","4405","","43.50","21.70","20.11","000FF001","65794","2022-11-01T19:22:16.547467"
"636164413736f2c2b990cbd2","4405","","45.40","21.50","20.45","000FF001","65793","2022-11-01T19:24:01.642808"
"636164943736f2c2b990cbd3","4405","455","36.31","26.44","","000FF001","65799","2022-11-01T19:25:24.383653"
"636164973736f2c2b990cbd4","4405","","13.80","21.50","19.39","000FF001","131333","2022-11-01T19:25:27.981754"
"636164cd3736f2c2b990cbd5","4405","","37.80","21.90","19.95","000FF001","65795","2022-11-01T19:26:21.986851"
"636164e93736f2c2b990cbd6","4405","","40.20","21.30","19.17","000FF001","131332","2022-11-01T19:26:49.396591"
"636164ff3736f2c2b990cbd7","4405","","42.40","21.60","19.73","000FF001","131334","2022-11-01T19:27:11.333898"
"636165063736f2c2b990cbd8","4405","","43.30","21.40","20.09","000FF001","65794","2022-11-01T19:27:18.631723"
"636165713736f2c2b990cbd9","4405","","45.40","21.40","20.43","000FF001","65793","2022-11-01T19:29:05.712549"
"636165c63736f2c2b990cbda","4405","","13.70","21.50","19.45","000FF001","131333","2022-11-01T19:30:30.142550"
"636165e43736f2c2b990cbdb","4405","459","36.28","26.41","","000FF001","65799","2022-11-01T19:31:00.811892"
"636165fd3736f2c2b990cbdc","4405","","37.80","21.80","19.95","000FF001","65795","2022-11-01T19:31:25.838871"
"636166193736f2c2b990cbdd","4405","","40.10","21.20","19.09","000FF001","131332","2022-11-01T19:31:53.240396"
"6361662f3736f2c2b990cbde","4405","","42.40","21.60","19.61","000FF001","131334","2022-11-01T19:32:15.376422"
"636166343736f2c2b990cbdf","4405","","43.60","21.70","20.05","000FF001","65794","2022-11-01T19:32:20.714396"
"636166a13736f2c2b990cbe0","4405","","45.50","21.30","20.39","000FF001","65793","2022-11-01T19:34:09.782602"
"636166f43736f2c2b990cbe1","4405","","13.80","21.50","19.41","000FF001","131333","2022-11-01T19:35:32.305351"
"6361672d3736f2c2b990cbe2","4405","","38.00","22.00","19.93","000FF001","65795","2022-11-01T19:36:29.690215"
"636167353736f2c2b990cbe3","4405","462","36.36","26.38","","000FF001","65799","2022-11-01T19:36:37.255047"
"636167493736f2c2b990cbe4","4405","","40.30","21.30","19.07","000FF001","131332","2022-11-01T19:36:57.084627"
"6361675f3736f2c2b990cbe5","4405","","42.50","21.60","19.73","000FF001","131334","2022-11-01T19:37:19.420106"
"636167623736f2c2b990cbe6","4405","","43.60","21.60","20.09","000FF001","65794","2022-11-01T19:37:22.799903"
"636167d13736f2c2b990cbe7","4405","","45.60","21.30","20.33","000FF001","65793","2022-11-01T19:39:13.853614"
"636168223736f2c2b990cbe8","4405","","13.80","21.50","19.47","000FF001","131333","2022-11-01T19:40:34.466596"
"6361685d3736f2c2b990cbe9","4405","","37.70","21.80","19.93","000FF001","65795","2022-11-01T19:41:33.538917"
"636168783736f2c2b990cbea","4405","","40.30","21.30","19.09","000FF001","131332","2022-11-01T19:42:00.928661"
"636168853736f2c2b990cbeb","4405","463","36.33","26.41","","000FF001","65799","2022-11-01T19:42:13.709075"
"6361688f3736f2c2b990cbec","4405","","42.50","21.60","19.71","000FF001","131334","2022-11-01T19:42:23.465603"
"636168903736f2c2b990cbed","4405","","43.60","21.60","20.01","000FF001","65794","2022-11-01T19:42:24.884696"
"636169013736f2c2b990cbee","4405","","45.70","21.20","20.33","000FF001","65793","2022-11-01T19:44:17.925160"
"636169503736f2c2b990cbef","4405","","13.90","21.50","19.39","000FF001","131333","2022-11-01T19:45:36.626580"
"6361698d3736f2c2b990cbf0","4405","","37.80","21.80","19.87","000FF001","65795","2022-11-01T19:46:37.397450"
"636169a83736f2c2b990cbf1","4405","","40.30","21.20","19.07","000FF001","131332","2022-11-01T19:47:04.775047"
"636169be3736f2c2b990cbf2","4405","","43.60","21.60","20.05","000FF001","65794","2022-11-01T19:47:26.968129"
"636169bf3736f2c2b990cbf3","4405","","42.60","21.60","19.63","000FF001","131334","2022-11-01T19:47:27.507026"
"636169d63736f2c2b990cbf4","4405","460","36.35","26.32","","000FF001","65799","2022-11-01T19:47:50.195322"
"63616a323736f2c2b990cbf5","4405","","45.80","21.20","20.27","000FF001","65793","2022-11-01T19:49:21.993506"
"63616a7e3736f2c2b990cbf6","4405","","13.80","21.40","19.41","000FF001","131333","2022-11-01T19:50:38.786957"
"63616abd3736f2c2b990cbf7","4405","","37.80","21.60","19.83","000FF001","65795","2022-11-01T19:51:41.242785"
"63616ad83736f2c2b990cbf8","4405","","40.20","21.20","19.13","000FF001","131332","2022-11-01T19:52:08.620362"
"63616aed3736f2c2b990cbf9","4405","","43.50","21.40","20.09","000FF001","65794","2022-11-01T19:52:29.052668"
"63616aef3736f2c2b990cbfa","4405","","42.50","21.60","19.67","000FF001","131334","2022-11-01T19:52:31.553059"
"63616b263736f2c2b990cbfb","4405","457","36.43","26.30","","000FF001","65799","2022-11-01T19:53:26.796745"
"63616b623736f2c2b990cbfc","4405","","45.90","21.20","20.23","000FF001","65793","2022-11-01T19:54:26.065818"
"63616bac3736f2c2b990cbfd","4405","","13.80","21.40","19.45","000FF001","131333","2022-11-01T19:55:40.950069"
"63616bed3736f2c2b990cbfe","4405","","37.80","21.70","19.83","000FF001","65795","2022-11-01T19:56:45.092125"
"63616c083736f2c2b990cbff","4405","","40.30","21.30","19.09","000FF001","131332","2022-11-01T19:57:12.464336"
"63616c1b3736f2c2b990cc00","4405","","43.60","21.40","20.05","000FF001","65794","2022-11-01T19:57:31.137131"
"63616c1f3736f2c2b990cc01","4405","","42.50","21.60","19.47","000FF001","131334","2022-11-01T19:57:35.596028"
"63616c773736f2c2b990cc02","4405","458","36.47","26.28","","000FF001","65799","2022-11-01T19:59:03.294909"
"63616c923736f2c2b990cc03","4405","","45.90","21.20","20.21","000FF001","65793","2022-11-01T19:59:30.134267"
