"_id_transferencias","class","data.co2","data.humidity","data.room_temp","data.surf_temp","hub","node","time"
"6361730c3736f2c2b990cc28","4405","","38.00","21.70","19.77","000FF001","65795","2022-11-01T20:27:08.200547"
"636173273736f2c2b990cc29","4405","","40.30","21.20","19.03","000FF001","131332","2022-11-01T20:27:35.530723"
"6361732f3736f2c2b990cc2a","4405","","43.60","21.40","19.95","000FF001","65794","2022-11-01T20:27:43.642811"
"6361733f3736f2c2b990cc2b","4405","","42.60","21.60","19.61","000FF001","131334","2022-11-01T20:27:59.854369"
"636173b23736f2c2b990cc2c","4405","","46.10","21.10","20.01","000FF001","65793","2022-11-01T20:29:54.550601"
"636173f03736f2c2b990cc2d","4405","","13.90","21.40","19.39","000FF001","131333","2022-11-01T20:30:56.078948"
"6361743c3736f2c2b990cc2e","4405","","37.90","21.70","19.77","000FF001","65795","2022-11-01T20:32:12.051843"
"636174573736f2c2b990cc2f","4405","","40.20","21.20","19.09","000FF001","131332","2022-11-01T20:32:39.375792"
"6361745a3736f2c2b990cc30","4405","456","36.48","26.18","","000FF001","65799","2022-11-01T20:32:42.525079"
"6361745d3736f2c2b990cc31","4405","","43.60","21.30","19.89","000FF001","65794","2022-11-01T20:32:45.720192"
"6361746f3736f2c2b990cc32","4405","","42.60","21.60","19.51","000FF001","131334","2022-11-01T20:33:03.898658"
"636174e23736f2c2b990cc33","4405","","46.00","21.10","19.95","000FF001","65793","2022-11-01T20:34:58.619972"
"6361751e3736f2c2b990cc34","4405","","14.00","21.40","19.47","000FF001","131333","2022-11-01T20:35:58.237322"
"6361756b3736f2c2b990cc35","4405","","38.00","21.60","19.71","000FF001","65795","2022-11-01T20:37:15.908424"
"636175873736f2c2b990cc36","4405","","40.30","21.20","19.07","000FF001","131332","2022-11-01T20:37:43.220341"
"6361758b3736f2c2b990cc37","4405","","43.60","21.30","19.89","000FF001","65794","2022-11-01T20:37:47.804651"
"6361759f3736f2c2b990cc38","4405","","42.70","21.60","19.61","000FF001","131334","2022-11-01T20:38:07.941967"
"636175aa3736f2c2b990cc39","4405","452","36.52","26.21","","000FF001","65799","2022-11-01T20:38:18.975936"
"636176123736f2c2b990cc3a","4405","","46.00","21.10","19.93","000FF001","65793","2022-11-01T20:40:02.688993"
"6361764c3736f2c2b990cc3b","4405","","13.90","21.40","19.39","000FF001","131333","2022-11-01T20:41:00.399961"
"6361769b3736f2c2b990cc3c","4405","","37.90","21.50","19.71","000FF001","65795","2022-11-01T20:42:19.752486"
"636176b73736f2c2b990cc3d","4405","","40.30","21.20","19.09","000FF001","131332","2022-11-01T20:42:47.064499"
"636176b93736f2c2b990cc3e","4405","","43.80","21.60","19.87","000FF001","65794","2022-11-01T20:42:49.887373"
"636176cf3736f2c2b990cc3f","4405","","42.70","21.60","19.67","000FF001","131334","2022-11-01T20:43:11.985118"
"636176fb3736f2c2b990cc40","4405","454","36.49","26.20","","000FF001","65799","2022-11-01T20:43:55.416458"
"636177423736f2c2b990cc41","4405","","46.00","21.00","19.95","000FF001","65793","2022-11-01T20:45:06.759432"
"6361777a3736f2c2b990cc42","4405","","14.00","21.40","19.41","000FF001","131333","2022-11-01T20:46:02.560730"
"636177cb3736f2c2b990cc43","4405","","38.00","21.50","19.71","000FF001","65795","2022-11-01T20:47:23.602114"
"636177e63736f2c2b990cc44","4405","","40.30","21.20","18.97","000FF001","131332","2022-11-01T20:47:50.909466"
"636177e73736f2c2b990cc45","4405","","43.70","21.40","19.87","000FF001","65794","2022-11-01T20:47:51.971757"
"636178003736f2c2b990cc46","4405","","42.50","21.50","19.55","000FF001","131334","2022-11-01T20:48:16.027866"
"6361784b3736f2c2b990cc47","4405","455","36.56","26.18","","000FF001","65799","2022-11-01T20:49:31.808423"
"636178723736f2c2b990cc48","4405","","46.10","21.10","19.89","000FF001","65793","2022-11-01T20:50:10.834116"
"636178a83736f2c2b990cc49","4405","","13.90","21.40","19.39","000FF001","131333","2022-11-01T20:51:04.720767"
"636178fb3736f2c2b990cc4a","4405","","38.00","21.60","19.71","000FF001","65795","2022-11-01T20:52:27.452605"
"636179163736f2c2b990cc4b","4405","","43.80","21.60","19.93","000FF001","65794","2022-11-01T20:52:54.053809"
"636179163736f2c2b990cc4c","4405","","40.30","21.20","19.01","000FF001","131332","2022-11-01T20:52:54.753011"
"636179303736f2c2b990cc4d","4405","","42.60","21.50","19.55","000FF001","131334","2022-11-01T20:53:20.071507"
"6361799c3736f2c2b990cc4e","4405","455","36.53","26.20","","000FF001","65799","2022-11-01T20:55:08.389270"
"636179a23736f2c2b990cc4f","4405","","46.10","21.10","19.89","000FF001","65793","2022-11-01T20:55:14.899949"
"636179d63736f2c2b990cc50","4405","","14.00","21.40","19.39","000FF001","131333","2022-11-01T20:56:06.882251"
"63617a2b3736f2c2b990cc51","4405","","37.90","21.50","19.71","000FF001","65795","2022-11-01T20:57:31.303591"
"63617a443736f2c2b990cc52","4405","","43.90","21.60","19.83","000FF001","65794","2022-11-01T20:57:56.136992"
"63617a463736f2c2b990cc53","4405","","40.30","21.20","19.01","000FF001","131332","2022-11-01T20:57:58.598003"
"63617a603736f2c2b990cc54","4405","","42.60","21.50","19.61","000FF001","131334","2022-11-01T20:58:24.115274"
"63617ad23736f2c2b990cc55","4405","","46.10","21.00","19.83","000FF001","65793","2022-11-01T21:00:18.971606"
"63617aec3736f2c2b990cc56","4405","455","36.55","26.14","","000FF001","65799","2022-11-01T21:00:44.953840"
